id,filename,status,processed_at,processing_time_seconds,nome_produto,nome_produto_confidence,fabricante,fabricante_confidence,numero_onu,numero_onu_confidence,numero_onu_status,numero_onu_message,numero_cas,numero_cas_confidence,numero_cas_status,numero_cas_message,classificacao_onu,classificacao_onu_confidence,classificacao_onu_status,classificacao_onu_message,grupo_embalagem,grupo_embalagem_confidence,incompatibilidades,incompatibilidades_confidence
28,01007 EUCATEX MASSA ACRILICA FDS.pdf,success,2025-11-19 14:42:26.284379,25.57468344100198,Eucatex Massa Acrílica,0.75,EUCATEX INDUSTRIA E COMERCIO LTDA,0.8,1978,0.85,warning,,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,2.1,0.7,warning,,,0.0,,
31,01206 ESMALTE EXTRA RAPIDO FISPQ.pdf,success,2025-11-19 14:42:24.181387,22.41734607900071,ESMALTE EXTRA RÁPIDO,0.75,L.F.Gonçalves Junior Tintas Eireli Me,0.72,1263,0.95,valid,,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,3.0,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,III,0.8,"ESMALTE EXTRA RÁPIDO UN 2017 should be stored away from heat, radiation, and static electricity. Avoid contact with food. Chemical incompatibilities are not specified in available data.",0.8
30,01078 PLATEAU FDS.pdf,success,2025-11-19 14:42:20.065523,19.004429808999703,Plateau,0.75,BASF S.A.,0.72,3077,0.95,valid,,68425-94-5,0.8,warning,,9,0.7,warning,,III,0.8,"Plateau CAS 104098-48-8 is incompatible with strong bases, acids, and oxidizing agents. It is non-flammable and has no hazardous decomposition products when handled correctly. It is classified as aquatic toxic with high acute and chronic toxicity.",0.8
23,00680 ADESIVO SILICONE ACÉTICO INCOLOR FDS.pdf,success,2025-11-19 14:42:18.451632,19.125037705001887,ADESIVO DE SILICONE ACÉTICO,0.75,AEROFLEX INDUSTRIA DE AEROSOL LTDA,0.8,1760,0.95,valid,,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,8.0,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,II,0.8,Acetic silicone adhesive is stable but can react with strong oxidizing agents and is incompatible with water. It should be stored away from moisture and heat. Flammability is not a concern.,0.8
22,00677 SUPER BONDER FDS.pdf,success,2025-11-19 14:42:17.320913,18.4510583079973,NAO ENCONTRADO,0.0,NAO ENCONTRADO,0.0,3334,0.85,warning,,7085-85-0,0.8,warning,,9.0,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,UNTERLIEGT NICHT DEN VORSCHRIFTEN DES ADR,0.0,"CAS 7085-85-0, ethyl 2-cyanoacrylate, is highly reactive and incompatible with strong acids and bases. It polymerizes rapidly and emits toxic fumes when heated. Safety precautions include avoiding contact with skin and eyes.",0.8
21,00677 LOCTITE SUPER BONDER FDS.pdf,success,2025-11-19 14:42:15.954315,17.830389913000545,NAO ENCONTRADO,0.0,NAO ENCONTRADO,0.0,3334,0.85,warning,,7085-85-0,0.8,warning,,9.0,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,UNTERLIEGT NICHT DEN VORSCHRIFTEN DES ADR,0.0,"CAS 7085-85-0, ethyl 2-cyanoacrylate, is highly reactive and incompatible with strong acids and bases. It polymerizes rapidly and emits toxic fumes when heated. Safety precautions include avoiding contact with skin and eyes.",0.8
20,"00658  ESSEN CN 38 L TI 2,50  FDS.pdf",success,2025-11-19 14:42:10.007284,12.219071650000842,ESSEN CN 38 L TI,0.75,Uniweld INDÚSTRIA DE ELETRODOS LTDA.,0.72,0062,0.85,warning,,7440-44-0,0.8,warning,,,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,,0.0,"Carbon (CAS 7440-44-0) is stable under normal conditions but reacts with strong oxidizing agents. It is combustible dust and should avoid ignition sources and moisture. Use in food, drugs, pesticides, or biocides is advised against.",0.8
19,00629 CORONELBR FDS.pdf,success,2025-11-19 14:42:00.281826,3.4942596000000776,Mistura,0.75,NAO ENCONTRADO,0.0,2024,0.85,warning,,21087-64-9,0.8,warning,,6.1,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,I,0.0,Metribuzin (CAS 21087-64-9) is incompatible with ketones. It has low acute toxicity and no known significant chemical incompatibilities. Safety data indicates it poses health hazards but no fire hazard.,0.8
18,00622 PICLORAM NORTOX FDS.pdf,success,2025-11-19 14:41:59.613535,6.46591922099833,"PICLORAM NORTOX, PICLORAM NORTOX C",0.75,NORTOX S.A.,0.8,2000,0.85,warning,,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,4.1,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,III,0.0,"Picloram is incompatible with strong oxidizing agents, strong acids, and alkali. It is stable but may degrade under light. Safety precautions include avoiding exposure to light and using protective gear.",0.8
16,"00541 7018 3,25 HM 35 FDS.pdf",success,2025-11-19 14:41:58.864034,9.247467873999994,HM 35,0.75,Uniweld INDÚSTRIA DE ELETRODOS LTDA.,0.72,0072,0.85,warning,,7440-44-0,0.8,warning,,1.0,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,,0.0,Activated charcoal (CAS 7440-44-0) is insoluble in water and organic solvents; it is used for decolorizing and deodorizing. It is generally safe but avoid ingestion; it can cause respiratory irritation. Always use with proper safety precautions.,0.8
17,00588_ME_1 FDS.pdf,success,2025-11-19 14:41:58.368089,8.531157751996943,ME-1 FDS N° 012,0.88,1.4.1. Fornecedor: Tapmatic do Brasil Indústria e Comércio Ltda.,0.8,2000,0.85,warning,,64741-88-4,0.8,warning,,4.1,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,III,0.0,ME-1 FDS N° 012 CAS 64741-88-4 is a highly refined mineral oil. It is incompatible with strong oxidizers. Safety data indicates it can cause severe lung damage if aspirated.,0.8
8,00079 DESINGRIPANTE LUB FAST FDS.pdf,success,2025-11-19 14:41:57.917721,34.775496812999336,LUB FAST DESENGRIPANTE ANTICORROSIVO SPRAY,0.75,AEROFLEX INDUSTRIA DE AEROSOL LTDA,0.8,1950,0.95,valid,,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,2.0,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,,0.0,"LUB FAST DESENGRIPANTE ANTICORROSIVO SPRAY UN 2024 is flammable, toxic, and incompatible with strong oxidizers. Safety data sheets recommend proper ventilation and personal protective equipment. Always follow manufacturer's handling and storage instructions.",0.8
9,00095 SUPER MOENDA FDS.pdf,success,2025-11-19 14:41:57.693384,34.094925880999654,NAO ENCONTRADO,0.0,NAO ENCONTRADO,0.0,1993,0.95,valid,,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,3,0.7,warning,,II,0.8,"UN 2076 refers to cresols, classified as hazardous chemicals, posing toxicity and corrosive risks. They should be stored away from incompatible substances like strong oxidizers. Follow safety guidelines for handling and transport.",0.8
7,00025 PONTEIROBR FDS.pdf,success,2025-11-19 14:41:56.587253,32.16250970300098,Mistura,0.75,NAO ENCONTRADO,0.0,1238,0.85,warning,,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,6.1,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,I,0.0,"Sulfentrazone CAS 122836-35-5 is harmful if inhaled, causes skin and eye irritation, and is toxic to aquatic life. Avoid strong acids, bases, and oxidizers. It may cause cancer.",0.8
5,00001 SHELL RIMULA RT4 X 15W-40 FDS.PDF,success,2025-11-19 14:41:56.120623,31.83430960899932,Shell Rimula RT4 X 15W-40,0.88,BLUEWAY TRADING IMPORTAÇÃO E EXPORTAÇÃO S.A.,0.8,0022,0.85,warning,,64742-54-7,0.8,warning,,,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,,0.0,Shell Rimula RT4 X 15W-40 CAS 64742-54-7 is stable but reacts with strong oxidizing agents. It does not have endocrine-disrupting properties. Dispose of waste properly to avoid environmental contamination.,0.8
13,00412 GESAPAX FDS.pdf,success,2025-11-19 14:41:56.063547,31.774722778001887,GESAPAX 500 CG,0.75,Syngenta Proteção de Cultivos Ltda,0.8,3082,0.95,valid,,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,9,0.7,warning,,III,0.8,GESAPAX 500 CG is incompatible with strong bases and oxidizers. It should be disposed of as hazardous waste. Avoid releasing it into the environment.,0.8
15,"00527 7018 2,50 HM 35 FDS.pdf",success,2025-11-19 14:41:55.893796,31.752789778998704,HM 35,0.75,Uniweld INDÚSTRIA DE ELETRODOS LTDA.,0.72,0072,0.85,warning,,7440-44-0,0.8,warning,,1.0,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,,0.0,Activated charcoal (CAS 7440-44-0) is insoluble in water and organic solvents; it is used for decolorizing and deodorizing. It is generally safe but avoid ingestion; it can cause respiratory irritation. Always use with proper safety precautions.,0.8
14,00412 MEGABR FDS.pdf,success,2025-11-19 14:41:55.556679,31.74279555799876,Mistura,0.75,NAO ENCONTRADO,0.0,1070,0.85,warning,,834-12-8,0.8,warning,,2.0,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,,0.0,Ametryn (CAS 834-12-8) is incompatible with isocyanates and phenols. It is hazardous to aquatic life and requires careful handling. It is transported under UN 3077.,0.8
6,00008 STIHL_8017H_FDS.pdf,success,2025-11-19 14:41:55.217094,31.656304644002372,NAO ENCONTRADO,0.0,NAO ENCONTRADO,0.0,2011,0.85,warning,,64742-88-4,0.8,warning,,4.3,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,I,0.0,"CAS 64742-88-4 is solvent naphtha, incompatible with oxidizing materials, bases, and acids. It's harmful to aquatic life. Safety data sheets recommend proper ventilation and personal protective equipment.",0.8
4,0-FISPQ___Cloreto_de_Pot_ssio___Rev.02.pdf,success,2025-11-19 14:41:40.230088,17.12371367400192,Cloreto de potássio,0.75,Mosaic Fertilizantes P&K LTDA - Complexo Industrial de Uberaba,0.72,1420,0.85,warning,,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,4.3,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,I,0.0,Potassium chloride is stable under normal conditions; no hazardous reactions or incompatible materials are known; it poses no significant environmental hazards.,0.8
3,FDS-OEM-ADVANCED-05-PRONTO-PARA-USO.pdf,success,2025-11-19 12:17:53.502777,0.7850018600001931,VALVOLINE OEM ADVANCED 05 RTU,0.88,Empresa: Usiquímica do Brasil Ltda,0.8,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,107-21-1,0.8,warning,,,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,,0.0,"O etilenoglicol é incompatível com agentes oxidantes fortes, ácidos fortes, bases fortes, cloretos de acilo, anidridos de ácido, metais alcalinos e alguns plásticos e borrachas. Pode reagir violentamente com oxidantes fortes como percloratos, permanganatos, nitratos e ácido crômico. O etilenoglicol ataca cobre, borracha e revestimentos. Evite contato com materiais reativos.",0.9
387,FDS KOMBO.pdf,success,2025-11-18 13:48:44.625121,395.1597224340003,NAO ENCONTRADO,0.0,NAO ENCONTRADO,0.0,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,,0.0,,
404,MEGA BR.pdf,success,2025-11-18 13:48:18.459347,243.95131129400036,NAO ENCONTRADO,0.0,NAO ENCONTRADO,0.0,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,,0.0,,
399,FORTALEZA.pdf,success,2025-11-18 13:47:25.843916,231.9367603190003,NAO ENCONTRADO,0.0,NAO ENCONTRADO,0.0,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,,0.0,,
386,FISPQ RELICTA - ITEM 88718.pdf,success,2025-11-18 13:46:07.371747,67.68765547600015,Relicta®,0.88,NAO ENCONTRADO,0.0,2022,0.85,warning,,04-76-7,0.8,warning,,6.1,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,III,0.8,,
408,SIRTAKI FISPQ.pdf,success,2025-11-18 13:46:02.734383,58.15127172800021,NAO ENCONTRADO,0.0,NAO ENCONTRADO,0.0,2022,0.85,warning,,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,6.1,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,II,0.0,,
382,CORONEL BR.pdf,success,2025-11-18 13:46:02.610591,241.6212167169997,NAO ENCONTRADO,0.0,NAO ENCONTRADO,0.0,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,,0.0,,
409,SULFURON-1.pdf,success,2025-11-18 13:45:25.370230,10.549821107999378,NAO ENCONTRADO,0.0,NAO ENCONTRADO,0.0,2010,0.85,warning,,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,4.3,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,I,0.0,,
406,PONTEIROBR_FISPQ_jul.2021.pdf,success,2025-11-18 13:45:24.355247,28.616593206999823,PONTEIROBR,0.88,NAO ENCONTRADO,0.0,2021,0.85,warning,,122836-35-5,0.8,warning,,6.1,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,III,0.8,,
405,PDFDS0164 - Verdatto v.01 (1).pdf,success,2025-11-18 13:45:21.244000,38.66730893299973,NAO ENCONTRADO,0.0,NAO ENCONTRADO,0.0,3319,0.85,warning,,7664-38-2,0.8,warning,,4.1,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,II,0.0,,
395,FISPQ_CETRIX 200.pdf,success,2025-11-18 13:45:13.693519,131.947192738,CETRIX 200,0.75,Rainbow Defensivos Agrícolas Ltda.,0.72,2023,0.85,warning,,181587-01-9,0.8,warning,,6.1,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,III,0.8,,
403,PDFDS0053 - Peso +.pdf,success,2025-11-18 13:45:03.710200,28.358900403000007,NAO ENCONTRADO,0.0,NAO ENCONTRADO,0.0,3319,0.85,warning,,7778-80-5,0.8,warning,,4.1,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,II,0.0,,
401,METSURAM FISPQ.pdf,success,2025-11-18 13:44:56.916492,42.18427690499993,NAO ENCONTRADO,0.0,NAO ENCONTRADO,0.0,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,,0.0,,
402,PDFDS0010 - Disperse Ultra.pdf,success,2025-11-18 13:44:54.461961,29.04910889200073,NAO ENCONTRADO,0.0,NAO ENCONTRADO,0.0,3319,0.85,warning,,67674-67-3,0.8,warning,,4.1,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,II,0.0,,
397,GUNTER PRO 360 -31904.pdf,success,2025-11-18 13:44:24.558791,47.14731541000037,NAO ENCONTRADO,0.0,NAO ENCONTRADO,0.0,1103,0.85,warning,,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,,0.0,,
398,Herbicida_Agricola_U_46_BR_FISPQ.pdf,success,2025-11-18 13:44:24.430967,43.75843316600003,U46 BR.,0.88,Sumitomo Chemical Indústria Química S/A,0.8,2138,0.85,warning,,2008-39-1,0.8,warning,,,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,,0.0,,
393,FISPQ_TECNUP_MAX_720_WG.pdf,success,2025-11-18 13:44:13.558349,49.06108390100053,TECNUP MAX 720 WG,0.88,Tecnomyl Brasil Distribuidora de Produtos Agrícolas Ltda,0.8,1307,0.85,warning,,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,3.0,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,II,0.0,,
394,FISPQ_TM_Rev.00_VALLEX_08012024.pdf,success,2025-11-18 13:44:13.408107,48.12957453600029,Vallex,0.88,Tecnomyl Brasil Distribuidora de Produtos Agrícolas Ltda,0.8,1307,0.85,warning,,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,3.0,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,III,0.8,,
396,GAMMON 90605.pdf,success,2025-11-18 13:44:10.338620,34.611817942000926,Gammon Pur+Isa,0.75,BINOVA AGRO INDUSTRIAL LTDA,0.8,2025,0.85,warning,,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,6.1,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,I,0.0,,
392,FISPQ_DUMPER.pdf,success,2025-11-18 13:43:55.655469,39.02053385399995,DUMPER.,0.88,Tecnomyl Brasil Distribuidora de Produtos Agrícolas Ltda,0.8,1307,0.85,warning,,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,3.0,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,III,0.8,,
390,FISPQ SULFURON - UNIONAGRO - ITEM 88745.pdf,success,2025-11-18 13:43:39.614610,47.87899407700024,com o sistema de classificação adotado. (ABNT-NBR,0.75,Union Agro S/A.,0.72,2021,0.85,warning,,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,6.1,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,III,0.0,,
391,FISPQ-Ferti Tensor Max - ADJ.pdf,success,2025-11-18 13:43:34.689537,33.36486595899987,Ferti Tensor Max - ADJ,0.88,NAO ENCONTRADO,0.0,2019,0.85,warning,,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,6.1,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,II,0.0,,
388,FISPQ Seall ascophyllum PS.pdf,success,2025-11-18 13:43:23.085888,38.06844817199999,NAO ENCONTRADO,0.0,NAO ENCONTRADO,0.0,3322,0.85,warning,,NAO ENCONTRADO,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,7.0,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,,0.0,,
385,FISPQ COMPLIX.pdf,success,2025-11-18 13:42:59.983815,29.886756137000702,NAO ENCONTRADO,0.0,NAO ENCONTRADO,0.0,3322,0.85,warning,,61-90-5,0.8,warning,,7.0,0.0,invalid,Confianca abaixo do limiar minimo (0.7).,,0.0,,
